technosphere_id,year,flow_type,subflow_type,unit,value,comment,main_id,facility_group_id,company_id,source_id,value_MJ,unit_source,assumption_note,unit_standard,needs_factor,site_id,activity_name,mining_processing_type,archetypes,metal,mass_t,allocation_factor,facility_type,value_normalized,functional_unit,normalization_key
TECH-a3c56a83-2023.0-1.0,2023.0,Energy,Diesel,kl,13849.0,,ON-MAIN-a3c56a83,,CMP-967076a1,ImpalaCanadaLtd_ESG_2024,497248345.0,lhv+density,"diesel MJ/kg=43.0, dens=0.835 kg/L",MJ,False,ON-MAIN-a3c56a83,Open-pit and underground mining and beneficiation at Lac des Iles,"Open-pit, underground, concentrator","Porphyry sulfide, flotation-based",Pd,0.7775875,,mining,,"Pd, usable ore",metal_economic
TECH-a3c56a83-2023.0-2.0,2023.0,Energy,Electricity consumption|Not specified,GWh,326.0,,ON-MAIN-a3c56a83,,CMP-967076a1,ImpalaCanadaLtd_ESG_2024,1173600000.0,direct_unit,gwh→MJ factor=3600000.0,MJ,False,ON-MAIN-a3c56a83,Open-pit and underground mining and beneficiation at Lac des Iles,"Open-pit, underground, concentrator","Porphyry sulfide, flotation-based",Au,0.59407685,0.4669926650366748,mining,922544939.57649,"Au, usable ore",metal_economic
TECH-a3c56a83-2023.0-2.0,2023.0,Energy,Electricity consumption|Not specified,GWh,326.0,,ON-MAIN-a3c56a83,,CMP-967076a1,ImpalaCanadaLtd_ESG_2024,1173600000.0,direct_unit,gwh→MJ factor=3600000.0,MJ,False,ON-MAIN-a3c56a83,Open-pit and underground mining and beneficiation at Lac des Iles,"Open-pit, underground, concentrator","Porphyry sulfide, flotation-based",Pt,0.6780563,0.5330073349633252,mining,922544939.5764902,"Pt, usable ore",metal_economic
TECH-a3c56a83-2023.0-2.0,2023.0,Energy,Electricity consumption|Not specified,GWh,326.0,,ON-MAIN-a3c56a83,,CMP-967076a1,ImpalaCanadaLtd_ESG_2024,1173600000.0,direct_unit,gwh→MJ factor=3600000.0,MJ,False,ON-MAIN-a3c56a83,Open-pit and underground mining and beneficiation at Lac des Iles,"Open-pit, underground, concentrator","Porphyry sulfide, flotation-based",Pd,0.7775875,,mining,,"Pd, usable ore",metal_economic
TECH-a3c56a83-2023.0-3.0,2023.0,Energy,Petrol,kl,422.0,,ON-MAIN-a3c56a83,,CMP-967076a1,ImpalaCanadaLtd_ESG_2024,13833160.0,lhv+density,"gasoline MJ/kg=44.0, dens=0.745 kg/L",MJ,False,ON-MAIN-a3c56a83,Open-pit and underground mining and beneficiation at Lac des Iles,"Open-pit, underground, concentrator","Porphyry sulfide, flotation-based",Au,0.59407685,0.4669926650366748,mining,10873987.522453919,"Au, usable ore",metal_economic
TECH-a3c56a83-2023.0-3.0,2023.0,Energy,Petrol,kl,422.0,,ON-MAIN-a3c56a83,,CMP-967076a1,ImpalaCanadaLtd_ESG_2024,13833160.0,lhv+density,"gasoline MJ/kg=44.0, dens=0.745 kg/L",MJ,False,ON-MAIN-a3c56a83,Open-pit and underground mining and beneficiation at Lac des Iles,"Open-pit, underground, concentrator","Porphyry sulfide, flotation-based",Pt,0.6780563,0.5330073349633252,mining,10873987.52245392,"Pt, usable ore",metal_economic
TECH-a3c56a83-2023.0-3.0,2023.0,Energy,Petrol,kl,422.0,,ON-MAIN-a3c56a83,,CMP-967076a1,ImpalaCanadaLtd_ESG_2024,13833160.0,lhv+density,"gasoline MJ/kg=44.0, dens=0.745 kg/L",MJ,False,ON-MAIN-a3c56a83,Open-pit and underground mining and beneficiation at Lac des Iles,"Open-pit, underground, concentrator","Porphyry sulfide, flotation-based",Pd,0.7775875,,mining,,"Pd, usable ore",metal_economic
TECH-f9e41c2a-2023.0-1.0,2023.0,Energy,Diesel|Mobile equipment,GJ,191632.0,,QC-MAIN-f9e41c2a,,CMP-64d60fd7,EldoradoGold_ESG_2023,191632000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-f9e41c2a,Underground mining and beneficiation at Lamaque,"Underground, concentrator",Free-miling,Au,5.5074656415,0.9946873687025972,mining,34610098.77263637,"Au, usable ore",metal_economic
TECH-f9e41c2a-2023.0-1.0,2023.0,Energy,Diesel|Mobile equipment,GJ,191632.0,,QC-MAIN-f9e41c2a,,CMP-64d60fd7,EldoradoGold_ESG_2023,191632000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-f9e41c2a,Underground mining and beneficiation at Lamaque,"Underground, concentrator",Free-miling,Ag,2.266698666,0.0053126312974027855,mining,449142.2596460339,"Ag, usable ore",metal_economic
TECH-f9e41c2a-2023.0-2.0,2023.0,Energy,Diesel|Stationary equipment,GJ,181.0,,QC-MAIN-f9e41c2a,,CMP-64d60fd7,EldoradoGold_ESG_2023,181000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-f9e41c2a,Underground mining and beneficiation at Lamaque,"Underground, concentrator",Free-miling,Au,5.5074656415,0.9946873687025972,mining,32689.884141725714,"Au, usable ore",metal_economic
TECH-f9e41c2a-2023.0-2.0,2023.0,Energy,Diesel|Stationary equipment,GJ,181.0,,QC-MAIN-f9e41c2a,,CMP-64d60fd7,EldoradoGold_ESG_2023,181000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-f9e41c2a,Underground mining and beneficiation at Lamaque,"Underground, concentrator",Free-miling,Ag,2.266698666,0.0053126312974027855,mining,424.2232455744977,"Ag, usable ore",metal_economic
TECH-f9e41c2a-2023.0-3.0,2023.0,Energy,Electricity consumption|Grid electricity,GJ,276713.0,,QC-MAIN-f9e41c2a,,CMP-64d60fd7,EldoradoGold_ESG_2023,276713000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-f9e41c2a,Underground mining and beneficiation at Lamaque,"Underground, concentrator",Free-miling,Au,5.5074656415,0.9946873687025972,mining,49976330.997289225,"Au, usable ore",metal_economic
TECH-f9e41c2a-2023.0-3.0,2023.0,Energy,Electricity consumption|Grid electricity,GJ,276713.0,,QC-MAIN-f9e41c2a,,CMP-64d60fd7,EldoradoGold_ESG_2023,276713000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-f9e41c2a,Underground mining and beneficiation at Lamaque,"Underground, concentrator",Free-miling,Ag,2.266698666,0.0053126312974027855,mining,648552.9665892594,"Ag, usable ore",metal_economic
TECH-f9e41c2a-2023.0-4.0,2023.0,Energy,Gasoline,GJ,3549.0,,QC-MAIN-f9e41c2a,,CMP-64d60fd7,EldoradoGold_ESG_2023,3549000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-f9e41c2a,Underground mining and beneficiation at Lamaque,"Underground, concentrator",Free-miling,Au,5.5074656415,0.9946873687025972,mining,640974.579110412,"Au, usable ore",metal_economic
TECH-f9e41c2a-2023.0-4.0,2023.0,Energy,Gasoline,GJ,3549.0,,QC-MAIN-f9e41c2a,,CMP-64d60fd7,EldoradoGold_ESG_2023,3549000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-f9e41c2a,Underground mining and beneficiation at Lamaque,"Underground, concentrator",Free-miling,Ag,2.266698666,0.0053126312974027855,mining,8318.056898032553,"Ag, usable ore",metal_economic
TECH-f9e41c2a-2023.0-5.0,2023.0,Energy,LPG|Mobile equipment,GJ,45.0,,QC-MAIN-f9e41c2a,,CMP-64d60fd7,EldoradoGold_ESG_2023,45000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-f9e41c2a,Underground mining and beneficiation at Lamaque,"Underground, concentrator",Free-miling,Au,5.5074656415,0.9946873687025972,mining,8127.319261755013,"Au, usable ore",metal_economic
TECH-f9e41c2a-2023.0-5.0,2023.0,Energy,LPG|Mobile equipment,GJ,45.0,,QC-MAIN-f9e41c2a,,CMP-64d60fd7,EldoradoGold_ESG_2023,45000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-f9e41c2a,Underground mining and beneficiation at Lamaque,"Underground, concentrator",Free-miling,Ag,2.266698666,0.0053126312974027855,mining,105.46986768426736,"Ag, usable ore",metal_economic
TECH-f9e41c2a-2023.0-6.0,2023.0,Energy,LPG|Stationary equipment,GJ,187.0,,QC-MAIN-f9e41c2a,,CMP-64d60fd7,EldoradoGold_ESG_2023,187000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-f9e41c2a,Underground mining and beneficiation at Lamaque,"Underground, concentrator",Free-miling,Au,5.5074656415,0.9946873687025972,mining,33773.526709959726,"Au, usable ore",metal_economic
TECH-f9e41c2a-2023.0-6.0,2023.0,Energy,LPG|Stationary equipment,GJ,187.0,,QC-MAIN-f9e41c2a,,CMP-64d60fd7,EldoradoGold_ESG_2023,187000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-f9e41c2a,Underground mining and beneficiation at Lamaque,"Underground, concentrator",Free-miling,Ag,2.266698666,0.0053126312974027855,mining,438.2858945990666,"Ag, usable ore",metal_economic
TECH-f9e41c2a-2023.0-7.0,2023.0,Energy,Natural gas,GJ,76904.0,,QC-MAIN-f9e41c2a,,CMP-64d60fd7,EldoradoGold_ESG_2023,76904000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-f9e41c2a,Underground mining and beneficiation at Lamaque,"Underground, concentrator",Free-miling,Au,5.5074656415,0.9946873687025972,mining,13889408.01124461,"Au, usable ore",metal_economic
TECH-f9e41c2a-2023.0-7.0,2023.0,Energy,Natural gas,GJ,76904.0,,QC-MAIN-f9e41c2a,,CMP-64d60fd7,EldoradoGold_ESG_2023,76904000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-f9e41c2a,Underground mining and beneficiation at Lamaque,"Underground, concentrator",Free-miling,Ag,2.266698666,0.0053126312974027855,mining,180245.6600975755,"Ag, usable ore",metal_economic
TECH-e51eda66-2023.0-1.0,2023.0,Energy,Diesel,GJ,391146.0,,QC-MAIN-e51eda66,,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,391146000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator","Porphyry sulfide, flotation-based",Au,7.34014606849999,0.9065728489889606,mining,48309984.60812666,"Au, usable ore",metal_economic
TECH-e51eda66-2023.0-1.0,2023.0,Energy,Diesel,GJ,391146.0,,QC-MAIN-e51eda66,,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,391146000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator","Porphyry sulfide, flotation-based",Ag,2.266698666,0.0036330625547482363,mining,626928.4520942819,"Ag, usable ore",metal_economic
TECH-e51eda66-2023.0-1.0,2023.0,Energy,Diesel,GJ,391146.0,,QC-MAIN-e51eda66,,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,391146000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator","Porphyry sulfide, flotation-based",Cu,2577.960375,0.04241809250106339,mining,6435.966731808645,"Cu, usable ore",metal_economic
TECH-e51eda66-2023.0-1.0,2023.0,Energy,Diesel,GJ,391146.0,,QC-MAIN-e51eda66,,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,391146000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator","Porphyry sulfide, flotation-based",Zn,7702.438517,0.047375995955227755,mining,2405.8525456586276,"Zn, usable ore",metal_economic
TECH-e51eda66-2023.0-2.0,2023.0,Energy,Electricity consumption|Grid electricity,kWh,469220285.0,,QC-MAIN-e51eda66,,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,1689193026.0,direct_unit,kwh→MJ factor=3.6,MJ,False,QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator","Porphyry sulfide, flotation-based",Au,7.34014606849999,0.9065728489889606,mining,208630253.3739701,"Au, usable ore",metal_economic
TECH-e51eda66-2023.0-2.0,2023.0,Energy,Electricity consumption|Grid electricity,kWh,469220285.0,,QC-MAIN-e51eda66,,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,1689193026.0,direct_unit,kwh→MJ factor=3.6,MJ,False,QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator","Porphyry sulfide, flotation-based",Ag,2.266698666,0.0036330625547482363,mining,2707437.041612687,"Ag, usable ore",metal_economic
TECH-e51eda66-2023.0-2.0,2023.0,Energy,Electricity consumption|Grid electricity,kWh,469220285.0,,QC-MAIN-e51eda66,,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,1689193026.0,direct_unit,kwh→MJ factor=3.6,MJ,False,QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator","Porphyry sulfide, flotation-based",Cu,2577.960375,0.04241809250106339,mining,27794.199912409116,"Cu, usable ore",metal_economic
TECH-e51eda66-2023.0-2.0,2023.0,Energy,Electricity consumption|Grid electricity,kWh,469220285.0,,QC-MAIN-e51eda66,,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,1689193026.0,direct_unit,kwh→MJ factor=3.6,MJ,False,QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator","Porphyry sulfide, flotation-based",Zn,7702.438517,0.047375995955227755,mining,10389.852744783024,"Zn, usable ore",metal_economic
TECH-e51eda66-2023.0-3.0,2023.0,Energy,Explosives,GJ,6280.0,,QC-MAIN-e51eda66,,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,6280000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator","Porphyry sulfide, flotation-based",Au,7.34014606849999,0.9065728489889606,mining,775635.4490114573,"Au, usable ore",metal_economic
TECH-e51eda66-2023.0-3.0,2023.0,Energy,Explosives,GJ,6280.0,,QC-MAIN-e51eda66,,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,6280000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator","Porphyry sulfide, flotation-based",Ag,2.266698666,0.0036330625547482363,mining,10065.57827295202,"Ag, usable ore",metal_economic
TECH-e51eda66-2023.0-3.0,2023.0,Energy,Explosives,GJ,6280.0,,QC-MAIN-e51eda66,,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,6280000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator","Porphyry sulfide, flotation-based",Cu,2577.960375,0.04241809250106339,mining,103.33192995903907,"Cu, usable ore",metal_economic
TECH-e51eda66-2023.0-3.0,2023.0,Energy,Explosives,GJ,6280.0,,QC-MAIN-e51eda66,,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,6280000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator","Porphyry sulfide, flotation-based",Zn,7702.438517,0.047375995955227755,mining,38.62689120363287,"Zn, usable ore",metal_economic
TECH-e51eda66-2023.0-4.0,2023.0,Energy,Light Fuel & Gasoline,GJ,8329.0,,QC-MAIN-e51eda66,,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,8329000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator","Porphyry sulfide, flotation-based",Au,7.34014606849999,0.9065728489889606,mining,1028705.0405758644,"Au, usable ore",metal_economic
TECH-e51eda66-2023.0-4.0,2023.0,Energy,Light Fuel & Gasoline,GJ,8329.0,,QC-MAIN-e51eda66,,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,8329000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator","Porphyry sulfide, flotation-based",Ag,2.266698666,0.0036330625547482363,mining,13349.713604365821,"Ag, usable ore",metal_economic
TECH-e51eda66-2023.0-4.0,2023.0,Energy,Light Fuel & Gasoline,GJ,8329.0,,QC-MAIN-e51eda66,,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,8329000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator","Porphyry sulfide, flotation-based",Cu,2577.960375,0.04241809250106339,mining,137.0464402275217,"Cu, usable ore",metal_economic
TECH-e51eda66-2023.0-4.0,2023.0,Energy,Light Fuel & Gasoline,GJ,8329.0,,QC-MAIN-e51eda66,,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,8329000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator","Porphyry sulfide, flotation-based",Zn,7702.438517,0.047375995955227755,mining,51.22983707564621,"Zn, usable ore",metal_economic
TECH-e51eda66-2023.0-5.0,2023.0,Energy,Natural gas,GJ,297435.0,,QC-MAIN-e51eda66,,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,297435000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator","Porphyry sulfide, flotation-based",Au,7.34014606849999,0.9065728489889606,mining,36735848.69056095,"Au, usable ore",metal_economic
TECH-e51eda66-2023.0-5.0,2023.0,Energy,Natural gas,GJ,297435.0,,QC-MAIN-e51eda66,,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,297435000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator","Porphyry sulfide, flotation-based",Ag,2.266698666,0.0036330625547482363,mining,476728.5467540579,"Ag, usable ore",metal_economic
TECH-e51eda66-2023.0-5.0,2023.0,Energy,Natural gas,GJ,297435.0,,QC-MAIN-e51eda66,,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,297435000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator","Porphyry sulfide, flotation-based",Cu,2577.960375,0.04241809250106339,mining,4894.033851491526,"Cu, usable ore",metal_economic
TECH-e51eda66-2023.0-5.0,2023.0,Energy,Natural gas,GJ,297435.0,,QC-MAIN-e51eda66,,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,297435000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator","Porphyry sulfide, flotation-based",Zn,7702.438517,0.047375995955227755,mining,1829.4569084637808,"Zn, usable ore",metal_economic
TECH-1f126a43-2023.0-1.0,2023.0,Energy,Diesel,GJ,91423.0,,ON-MAIN-1f126a43,,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,91423000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,ON-MAIN-1f126a43,Underground mining and beneficiation at Macassa,"Underground, concentrator",Free-miling,Au,7.1082383725,1.0,mining,12861555.171488447,"Au, usable ore",metal_economic
TECH-1f126a43-2023.0-2.0,2023.0,Energy,Electricity consumption|Grid electricity,kWh,182554670.0,,ON-MAIN-1f126a43,,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,657196812.0,direct_unit,kwh→MJ factor=3.6,MJ,False,ON-MAIN-1f126a43,Underground mining and beneficiation at Macassa,"Underground, concentrator",Free-miling,Au,7.1082383725,1.0,mining,92455651.81698611,"Au, usable ore",metal_economic
TECH-1f126a43-2023.0-3.0,2023.0,Energy,Explosives,GJ,82576.0,,ON-MAIN-1f126a43,,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,82576000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,ON-MAIN-1f126a43,Underground mining and beneficiation at Macassa,"Underground, concentrator",Free-miling,Au,7.1082383725,1.0,mining,11616942.99947311,"Au, usable ore",metal_economic
TECH-1f126a43-2023.0-4.0,2023.0,Energy,Light Fuel & Gasoline,GJ,6440.0,,ON-MAIN-1f126a43,,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,6440000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,ON-MAIN-1f126a43,Underground mining and beneficiation at Macassa,"Underground, concentrator",Free-miling,Au,7.1082383725,1.0,mining,905991.0012183543,"Au, usable ore",metal_economic
TECH-1f126a43-2023.0-5.0,2023.0,Energy,Natural gas,GJ,327090.0,,ON-MAIN-1f126a43,,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,327090000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,ON-MAIN-1f126a43,Underground mining and beneficiation at Macassa,"Underground, concentrator",Free-miling,Au,7.1082383725,1.0,mining,46015620.58827818,"Au, usable ore",metal_economic
TECH-1f126a43-2023.0-6.0,2023.0,Energy,Propane,GJ,658.0,,ON-MAIN-1f126a43,,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,658000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,ON-MAIN-1f126a43,Underground mining and beneficiation at Macassa,"Underground, concentrator",Free-miling,Au,7.1082383725,1.0,mining,92568.64577665794,"Au, usable ore",metal_economic
TECH-GRP-0a2c0d69-2023.0-1.0,2023.0,Energy,Diesel,GJ,3590887.0,,,GRP-0a2c0d69,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,3590887000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,GRP-0a2c0d69,Open-pit and underground mining at Meadowbank complex,"Open-pit, underground",Free-miling,Au,13.4263118300476,0.996256182622859,mining,266450192.73601714,"Au, usable ore",metal_economic
TECH-GRP-0a2c0d69-2023.0-1.0,2023.0,Energy,Diesel,GJ,3590887.0,,,GRP-0a2c0d69,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,3590887000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,GRP-0a2c0d69,Open-pit and underground mining at Meadowbank complex,"Open-pit, underground",Free-miling,Ag,3.8879375,0.003743817377141018,mining,3457778.1021299283,"Ag, usable ore",metal_economic
TECH-GRP-0a2c0d69-2023.0-2.0,2023.0,Energy,Electricity consumption|Generated on-site,kWh,164987364.0,,,GRP-0a2c0d69,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,593954510.4,direct_unit,kwh→MJ factor=3.6,MJ,False,GRP-0a2c0d69,Open-pit and underground mining at Meadowbank complex,"Open-pit, underground",Free-miling,Au,13.4263118300476,0.996256182622859,mining,44072479.52177461,"Au, usable ore",metal_economic
TECH-GRP-0a2c0d69-2023.0-2.0,2023.0,Energy,Electricity consumption|Generated on-site,kWh,164987364.0,,,GRP-0a2c0d69,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,593954510.4,direct_unit,kwh→MJ factor=3.6,MJ,False,GRP-0a2c0d69,Open-pit and underground mining at Meadowbank complex,"Open-pit, underground",Free-miling,Ag,3.8879375,0.003743817377141018,mining,571937.490576123,"Ag, usable ore",metal_economic
TECH-GRP-0a2c0d69-2023.0-3.0,2023.0,Energy,Explosives,GJ,45318.0,,,GRP-0a2c0d69,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,45318000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,GRP-0a2c0d69,Open-pit and underground mining at Meadowbank complex,"Open-pit, underground",Free-miling,Au,13.4263118300476,0.996256182622859,mining,3362676.0837672767,"Au, usable ore",metal_economic
TECH-GRP-0a2c0d69-2023.0-3.0,2023.0,Energy,Explosives,GJ,45318.0,,,GRP-0a2c0d69,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,45318000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,GRP-0a2c0d69,Open-pit and underground mining at Meadowbank complex,"Open-pit, underground",Free-miling,Ag,3.8879375,0.003743817377141018,mining,43638.1284157157,"Ag, usable ore",metal_economic
TECH-GRP-0a2c0d69-2023.0-4.0,2023.0,Energy,Light Fuel & Gasoline,GJ,51161.0,,,GRP-0a2c0d69,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,51161000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,GRP-0a2c0d69,Open-pit and underground mining at Meadowbank complex,"Open-pit, underground",Free-miling,Au,13.4263118300476,0.996256182622859,mining,3796237.06080625,"Au, usable ore",metal_economic
TECH-GRP-0a2c0d69-2023.0-4.0,2023.0,Energy,Light Fuel & Gasoline,GJ,51161.0,,,GRP-0a2c0d69,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,51161000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,GRP-0a2c0d69,Open-pit and underground mining at Meadowbank complex,"Open-pit, underground",Free-miling,Ag,3.8879375,0.003743817377141018,mining,49264.537002436795,"Ag, usable ore",metal_economic
TECH-GRP-0a2c0d69-2023.0-5.0,2023.0,Energy,Lubricating Oils & Greases,GJ,7311.0,,,GRP-0a2c0d69,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,7311000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,GRP-0a2c0d69,Open-pit and underground mining at Meadowbank complex,"Open-pit, underground",Free-miling,Au,13.4263118300476,0.996256182622859,mining,542489.1841745566,"Au, usable ore",metal_economic
TECH-GRP-0a2c0d69-2023.0-5.0,2023.0,Energy,Lubricating Oils & Greases,GJ,7311.0,,,GRP-0a2c0d69,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,7311000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,GRP-0a2c0d69,Open-pit and underground mining at Meadowbank complex,"Open-pit, underground",Free-miling,Ag,3.8879375,0.003743817377141018,mining,7039.991986568195,"Ag, usable ore",metal_economic
TECH-GRP-0a2c0d69-2023.0-6.0,2023.0,Energy,Propane,GJ,235.0,,,GRP-0a2c0d69,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,235000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,GRP-0a2c0d69,Open-pit and underground mining at Meadowbank complex,"Open-pit, underground",Free-miling,Au,13.4263118300476,0.996256182622859,mining,17437.41735481067,"Au, usable ore",metal_economic
TECH-GRP-0a2c0d69-2023.0-6.0,2023.0,Energy,Propane,GJ,235.0,,,GRP-0a2c0d69,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,235000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,GRP-0a2c0d69,Open-pit and underground mining at Meadowbank complex,"Open-pit, underground",Free-miling,Ag,3.8879375,0.003743817377141018,mining,226.28889575208945,"Ag, usable ore",metal_economic
TECH-8b0264c9-2023.0-1.0,2023.0,Energy,Diesel,GJ,1944158.0,,NU-MAIN-8b0264c9,,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,1944158000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,NU-MAIN-8b0264c9,Open-pit and underground mining and beneficiation at Meliadine,"Open-pit, underground, concentrator",Free-miling,Au,11.3260595934999,0.9990387030204059,mining,171488510.25836366,"Au, usable ore",metal_economic
