main_id,facility_group_id,flow_type,subflow_type,value_MJ,site_id,activity_name,metal,mass_t,allocation_factor,value_normalized,facility_type,functional_unit,normalization_key
ON-MAIN-0aadf28f,,Energy,Gasoline,37604891.478,ON-MAIN-0aadf28f,"Au, Open-pit and underground mining and beneficiation at Rainy River",Au,7.89235760749999,1.0,4764722.196858468,mining,"Au, usable ore",metal_economic
ON-MAIN-0aadf28f,,Energy,Propane,84441809.056336,ON-MAIN-0aadf28f,"Au, Open-pit and underground mining and beneficiation at Rainy River",Au,7.89235760749999,1.0,10699186.891391262,mining,"Au, usable ore",metal_economic
BC-MAIN-8eb8be0d,,Energy,Acetylene,2000.0,BC-MAIN-8eb8be0d,"Au and Cu, Open-pit mining and beneficiation at Red Chris",Au,0.1555175,0.24339693192888107,3130.154894836672,mining,"Au, usable ore",metal_economic
BC-MAIN-8eb8be0d,,Energy,Acetylene,2000.0,BC-MAIN-8eb8be0d,"Au and Cu, Open-pit mining and beneficiation at Red Chris",Cu,3628.736,0.7566030680711189,0.4170064000638894,mining,"Cu, usable ore",metal_economic
BC-MAIN-8eb8be0d,,Energy,Aviation fuel,121071915.388,BC-MAIN-8eb8be0d,"Au and Cu, Open-pit mining and beneficiation at Red Chris",Au,0.1555175,0.24339693192888107,189486924.2894998,mining,"Au, usable ore",metal_economic
BC-MAIN-8eb8be0d,,Energy,Aviation fuel,121071915.388,BC-MAIN-8eb8be0d,"Au and Cu, Open-pit mining and beneficiation at Red Chris",Cu,3628.736,0.7566030680711189,25243.881792394848,mining,"Cu, usable ore",metal_economic
BC-MAIN-8eb8be0d,,Energy,Diesel,1361713858.312,BC-MAIN-8eb8be0d,"Au and Cu, Open-pit mining and beneficiation at Red Chris",Au,0.1555175,0.24339693192888107,2131187649.4811184,mining,"Au, usable ore",metal_economic
BC-MAIN-8eb8be0d,,Energy,Diesel,1361713858.312,BC-MAIN-8eb8be0d,"Au and Cu, Open-pit mining and beneficiation at Red Chris",Cu,3628.736,0.7566030680711189,283921.6969858982,mining,"Cu, usable ore",metal_economic
BC-MAIN-8eb8be0d,,Energy,Electricity consumption|Generated on-site,5528566.7,BC-MAIN-8eb8be0d,"Au and Cu, Open-pit mining and beneficiation at Red Chris",Au,0.1555175,0.24339693192888107,8652635.058718013,mining,"Au, usable ore",metal_economic
BC-MAIN-8eb8be0d,,Energy,Electricity consumption|Generated on-site,5528566.7,BC-MAIN-8eb8be0d,"Au and Cu, Open-pit mining and beneficiation at Red Chris",Cu,3628.736,0.7566030680711189,1152.7238485400485,mining,"Cu, usable ore",metal_economic
BC-MAIN-8eb8be0d,,Energy,Electricity consumption|Grid electricity,1274584341.6,BC-MAIN-8eb8be0d,"Au and Cu, Open-pit mining and beneficiation at Red Chris",Au,0.1555175,0.24339693192888107,1994823207.870708,mining,"Au, usable ore",metal_economic
BC-MAIN-8eb8be0d,,Energy,Electricity consumption|Grid electricity,1274584341.6,BC-MAIN-8eb8be0d,"Au and Cu, Open-pit mining and beneficiation at Red Chris",Cu,3628.736,0.7566030680711189,265754.9139342093,mining,"Cu, usable ore",metal_economic
BC-MAIN-8eb8be0d,,Energy,Gasoline,25050760.0,BC-MAIN-8eb8be0d,"Au and Cu, Open-pit mining and beneficiation at Red Chris",Au,0.1555175,0.24339693192888107,39206379.51668936,mining,"Au, usable ore",metal_economic
BC-MAIN-8eb8be0d,,Energy,Gasoline,25050760.0,BC-MAIN-8eb8be0d,"Au and Cu, Open-pit mining and beneficiation at Red Chris",Cu,3628.736,0.7566030680711189,5223.163623232239,mining,"Cu, usable ore",metal_economic
BC-MAIN-8eb8be0d,,Energy,Propane,80313185.80000001,BC-MAIN-8eb8be0d,"Au and Cu, Open-pit mining and beneficiation at Red Chris",Au,0.1555175,0.24339693192888107,125696355.82589856,mining,"Au, usable ore",metal_economic
BC-MAIN-8eb8be0d,,Energy,Propane,80313185.80000001,BC-MAIN-8eb8be0d,"Au and Cu, Open-pit mining and beneficiation at Red Chris",Cu,3628.736,0.7566030680711189,16745.556244060142,mining,"Cu, usable ore",metal_economic
ON-MAIN-7f050560,,Energy,Diesel,111899935.999,ON-MAIN-7f050560,"Au, Underground mining and beneficiation at Red Lake",Au,3.50536445,1.0,31922482.696200103,mining,"Au, usable ore",metal_economic
ON-MAIN-7f050560,,Energy,Electricity consumption|Grid electricity,893875119.6906,ON-MAIN-7f050560,"Au, Underground mining and beneficiation at Red Lake",Au,3.50536445,1.0,255002049.69859838,mining,"Au, usable ore",metal_economic
ON-MAIN-7f050560,,Energy,Gasoline,4970480.57,ON-MAIN-7f050560,"Au, Underground mining and beneficiation at Red Lake",Au,3.50536445,1.0,1417963.9923032825,mining,"Au, usable ore",metal_economic
ON-MAIN-7f050560,,Energy,LPG,14655632.810559977,ON-MAIN-7f050560,"Au, Underground mining and beneficiation at Red Lake",Au,3.50536445,1.0,4180915.5708645293,mining,"Au, usable ore",metal_economic
ON-MAIN-7f050560,,Energy,Natural gas,307233000.0,ON-MAIN-7f050560,"Au, Underground mining and beneficiation at Red Lake",Au,3.50536445,1.0,87646521.31963055,mining,"Au, usable ore",metal_economic
,GRP-a13779f8,Energy,Diesel,387200000.0,GRP-a13779f8,"Au and Ag and Cu and Zn, Underground mining and beneficiation at Snow Lake",Au,5.8276450705,0.6124179191730442,40690230.00459731,mining,"Au, usable ore",metal_economic
,GRP-a13779f8,Energy,Diesel,387200000.0,GRP-a13779f8,"Au and Ag and Cu and Zn, Underground mining and beneficiation at Snow Lake",Ag,26.4915663305,0.036127966204618486,528045.3537518049,mining,"Ag, usable ore",metal_economic
,GRP-a13779f8,Energy,Diesel,387200000.0,GRP-a13779f8,"Au and Ag and Cu and Zn, Underground mining and beneficiation at Snow Lake",Cu,12154.0,0.1701574307878526,5420.845581788425,mining,"Cu, usable ore",metal_economic
,GRP-a13779f8,Energy,Diesel,387200000.0,GRP-a13779f8,"Au and Ag and Cu and Zn, Underground mining and beneficiation at Snow Lake",Zn,34642.0,0.1812966838344847,2026.3863512704945,mining,"Zn, usable ore",metal_economic
,GRP-a13779f8,Energy,Electricity consumption,764000000.0,GRP-a13779f8,"Au and Ag and Cu and Zn, Underground mining and beneficiation at Snow Lake",Au,5.8276450705,0.6124179191730442,80287540.6082447,mining,"Au, usable ore",metal_economic
,GRP-a13779f8,Energy,Electricity consumption,764000000.0,GRP-a13779f8,"Au and Ag and Cu and Zn, Underground mining and beneficiation at Snow Lake",Ag,26.4915663305,0.036127966204618486,1041907.6711425077,mining,"Ag, usable ore",metal_economic
,GRP-a13779f8,Energy,Electricity consumption,764000000.0,GRP-a13779f8,"Au and Ag and Cu and Zn, Underground mining and beneficiation at Snow Lake",Cu,12154.0,0.1701574307878526,10696.089939272617,mining,"Cu, usable ore",metal_economic
,GRP-a13779f8,Energy,Electricity consumption,764000000.0,GRP-a13779f8,"Au and Ag and Cu and Zn, Underground mining and beneficiation at Snow Lake",Zn,34642.0,0.1812966838344847,3998.3449699655416,mining,"Zn, usable ore",metal_economic
,GRP-a13779f8,Energy,Gasoline,1760000.0,GRP-a13779f8,"Au and Ag and Cu and Zn, Underground mining and beneficiation at Snow Lake",Au,5.8276450705,0.6124179191730442,184955.59092998778,mining,"Au, usable ore",metal_economic
,GRP-a13779f8,Energy,Gasoline,1760000.0,GRP-a13779f8,"Au and Ag and Cu and Zn, Underground mining and beneficiation at Snow Lake",Ag,26.4915663305,0.036127966204618486,2400.2061534172954,mining,"Ag, usable ore",metal_economic
,GRP-a13779f8,Energy,Gasoline,1760000.0,GRP-a13779f8,"Au and Ag and Cu and Zn, Underground mining and beneficiation at Snow Lake",Cu,12154.0,0.1701574307878526,24.640207189947386,mining,"Cu, usable ore",metal_economic
,GRP-a13779f8,Energy,Gasoline,1760000.0,GRP-a13779f8,"Au and Ag and Cu and Zn, Underground mining and beneficiation at Snow Lake",Zn,34642.0,0.1812966838344847,9.210847051229521,mining,"Zn, usable ore",metal_economic
,GRP-a13779f8,Energy,Propane,48400000.0,GRP-a13779f8,"Au and Ag and Cu and Zn, Underground mining and beneficiation at Snow Lake",Au,5.8276450705,0.6124179191730442,5086278.750574664,mining,"Au, usable ore",metal_economic
,GRP-a13779f8,Energy,Propane,48400000.0,GRP-a13779f8,"Au and Ag and Cu and Zn, Underground mining and beneficiation at Snow Lake",Ag,26.4915663305,0.036127966204618486,66005.66921897561,mining,"Ag, usable ore",metal_economic
,GRP-a13779f8,Energy,Propane,48400000.0,GRP-a13779f8,"Au and Ag and Cu and Zn, Underground mining and beneficiation at Snow Lake",Cu,12154.0,0.1701574307878526,677.6056977235531,mining,"Cu, usable ore",metal_economic
,GRP-a13779f8,Energy,Propane,48400000.0,GRP-a13779f8,"Au and Ag and Cu and Zn, Underground mining and beneficiation at Snow Lake",Zn,34642.0,0.1812966838344847,253.29829390881181,mining,"Zn, usable ore",metal_economic
,GRP-147b3123,Energy,Ammonium nitrate,20700.0,GRP-147b3123,"Au, Underground mining and beneficiation at Timmins Operation",Au,1.2054783495,1.0,17171.60661457404,mining,"Au, usable ore",metal_economic
,GRP-147b3123,Energy,Diesel,384285800.0,GRP-147b3123,"Au, Underground mining and beneficiation at Timmins Operation",Au,1.2054783495,1.0,318782830.2012984,mining,"Au, usable ore",metal_economic
,GRP-147b3123,Energy,Dynamite,4889799.999999999,GRP-147b3123,"Au, Underground mining and beneficiation at Timmins Operation",Au,1.2054783495,1.0,4056315.0736204893,mining,"Au, usable ore",metal_economic
,GRP-147b3123,Energy,Electricity consumption|Grid electricity,738226800.0,GRP-147b3123,"Au, Underground mining and beneficiation at Timmins Operation",Au,1.2054783495,1.0,612393246.4703299,mining,"Au, usable ore",metal_economic
,GRP-147b3123,Energy,Emulsions,2026300.0,GRP-147b3123,"Au, Underground mining and beneficiation at Timmins Operation",Au,1.2054783495,1.0,1680909.491937748,mining,"Au, usable ore",metal_economic
,GRP-147b3123,Energy,Gasoline,2946100.0,GRP-147b3123,"Au, Underground mining and beneficiation at Timmins Operation",Au,1.2054783495,1.0,2443926.0988983857,mining,"Au, usable ore",metal_economic
,GRP-147b3123,Energy,Natural gas,159325598.85000002,GRP-147b3123,"Au, Underground mining and beneficiation at Timmins Operation",Au,1.2054783495,1.0,132167947.20210776,mining,"Au, usable ore",metal_economic
QC-MAIN-02884fb5,,Energy,ANFO,1530900.0,QC-MAIN-02884fb5,"Au and Ag, Underground mining and beneficiation at Westwood-Doyon",Au,2.8926255,0.994897522565433,526541.9312992371,mining,"Au, usable ore",metal_economic
QC-MAIN-02884fb5,,Energy,ANFO,1530900.0,QC-MAIN-02884fb5,"Au and Ag, Underground mining and beneficiation at Westwood-Doyon",Ag,1.143178039,0.005102477434567,6833.041256995858,mining,"Ag, usable ore",metal_economic
QC-MAIN-02884fb5,,Energy,Diesel,206946000.0,QC-MAIN-02884fb5,"Au and Ag, Underground mining and beneficiation at Westwood-Doyon",Au,2.8926255,0.994897522565433,71177573.0058475,mining,"Au, usable ore",metal_economic
QC-MAIN-02884fb5,,Energy,Diesel,206946000.0,QC-MAIN-02884fb5,"Au and Ag, Underground mining and beneficiation at Westwood-Doyon",Ag,1.143178039,0.005102477434567,923685.7769745019,mining,"Ag, usable ore",metal_economic
QC-MAIN-02884fb5,,Energy,Electricity consumption|Grid electricity,525946699.99999994,QC-MAIN-02884fb5,"Au and Ag, Underground mining and beneficiation at Westwood-Doyon",Au,2.8926255,0.994897522565433,180895545.87396982,mining,"Au, usable ore",metal_economic
QC-MAIN-02884fb5,,Energy,Electricity consumption|Grid electricity,525946699.99999994,QC-MAIN-02884fb5,"Au and Ag, Underground mining and beneficiation at Westwood-Doyon",Ag,1.143178039,0.005102477434567,2347518.126644995,mining,"Ag, usable ore",metal_economic
QC-MAIN-02884fb5,,Energy,Emulsion ANFO,4260600.0,QC-MAIN-02884fb5,"Au and Ag, Underground mining and beneficiation at Westwood-Doyon",Au,2.8926255,0.994897522565433,1465402.4119756545,mining,"Au, usable ore",metal_economic
QC-MAIN-02884fb5,,Energy,Emulsion ANFO,4260600.0,QC-MAIN-02884fb5,"Au and Ag, Underground mining and beneficiation at Westwood-Doyon",Ag,1.143178039,0.005102477434567,19016.823815766253,mining,"Ag, usable ore",metal_economic
QC-MAIN-02884fb5,,Energy,Gasoline,3350800.0,QC-MAIN-02884fb5,"Au and Ag, Underground mining and beneficiation at Westwood-Doyon",Au,2.8926255,0.994897522565433,1152483.3126902368,mining,"Au, usable ore",metal_economic
QC-MAIN-02884fb5,,Energy,Gasoline,3350800.0,QC-MAIN-02884fb5,"Au and Ag, Underground mining and beneficiation at Westwood-Doyon",Ag,1.143178039,0.005102477434567,14956.00930429272,mining,"Ag, usable ore",metal_economic
QC-MAIN-02884fb5,,Energy,Natural gas,63958300.0,QC-MAIN-02884fb5,"Au and Ag, Underground mining and beneficiation at Westwood-Doyon",Au,2.8926255,0.994897522565433,21997992.556415178,mining,"Au, usable ore",metal_economic
QC-MAIN-02884fb5,,Energy,Natural gas,63958300.0,QC-MAIN-02884fb5,"Au and Ag, Underground mining and beneficiation at Westwood-Doyon",Ag,1.143178039,0.005102477434567,285472.4035713098,mining,"Ag, usable ore",metal_economic
QC-MAIN-02884fb5,,Energy,Propane,33000.0,QC-MAIN-02884fb5,"Au and Ag, Underground mining and beneficiation at Westwood-Doyon",Au,2.8926255,0.994897522565433,11350.110218090551,mining,"Au, usable ore",metal_economic
QC-MAIN-02884fb5,,Energy,Propane,33000.0,QC-MAIN-02884fb5,"Au and Ag, Underground mining and beneficiation at Westwood-Doyon",Ag,1.143178039,0.005102477434567,147.29267847727698,mining,"Ag, usable ore",metal_economic
ON-MAIN-7607a50e,,Energy,Diesel,140100000.0,ON-MAIN-7607a50e,"Au, Underground mining and beneficiation at Young-Davidson",Au,5.75725784999999,1.0,24334501.537046887,mining,"Au, usable ore",metal_economic
ON-MAIN-7607a50e,,Energy,Electricity consumption|Generated on-site,475000.0,ON-MAIN-7607a50e,"Au, Underground mining and beneficiation at Young-Davidson",Au,5.75725784999999,1.0,82504.55553245732,mining,"Au, usable ore",metal_economic
ON-MAIN-7607a50e,,Energy,Electricity consumption|Grid electricity,960748000.0,ON-MAIN-7607a50e,"Au, Underground mining and beneficiation at Young-Davidson",Au,5.75725784999999,1.0,166875972.03936276,mining,"Au, usable ore",metal_economic
ON-MAIN-7607a50e,,Energy,Gasoline,2124000.0,ON-MAIN-7607a50e,"Au, Underground mining and beneficiation at Young-Davidson",Au,5.75725784999999,1.0,368925.63358092494,mining,"Au, usable ore",metal_economic
ON-MAIN-7607a50e,,Energy,Naphta,6344000.0,ON-MAIN-7607a50e,"Au, Underground mining and beneficiation at Young-Davidson",Au,5.75725784999999,1.0,1101913.4743113879,mining,"Au, usable ore",metal_economic
ON-MAIN-7607a50e,,Energy,Natural gas,221612000.0,ON-MAIN-7607a50e,"Au, Underground mining and beneficiation at Young-Davidson",Au,5.75725784999999,1.0,38492630.654018804,mining,"Au, usable ore",metal_economic
